census_block_group,amount_land,amount_water,latitude,longitude
170438463123,889199,20566,41.7781553,-88.0920761
170438411033,551606,826,41.9689515,-88.0918858
170290006002,135794324,405663,39.4196134,-88.0918485
170438412044,411613,0,41.9228514,-88.0913219
170438427031,538305,1238,41.8556923,-88.0907289
170438427042,283054,0,41.8491108,-88.0902195
170539618004,1720534,0,40.4519348,-88.0900621
170318047094,515745,0,42.0410964,-88.0898433
170438412041,884716,38128,41.9251965,-88.0887418
170318047142,1086829,19982,42.0626986,-88.0886442
170318047132,380510,0,42.0558018,-88.0885868
170318036032,3609675,0,42.1211994,-88.0882557
170438460041,995208,5576,41.7980554,-88.0879258
170438417031,699912,2396,41.8984603,-88.0874281
170438427023,814378,4857,41.8319828,-88.0873587
170318048104,771471,0,42.0096631,-88.0871882
170318047093,668085,15010,42.0300531,-88.0871032
170318047095,650842,0,42.0352821,-88.0869987
170438411131,911171,42192,41.9485654,-88.0867371
170438427043,478322,0,41.8463328,-88.086731
170438412083,1007712,14980,41.9146082,-88.0864719
170438419021,507303,894,41.8717726,-88.0863718
170438412072,401389,0,41.9195788,-88.0862831
170438424004,431682,399,41.8670103,-88.0862308
170438419012,768728,0,41.8777078,-88.0862075
170318048102,531177,0,42.0186351,-88.08597
170438412082,403819,0,41.9095591,-88.0858603
170438424002,527664,0,41.8622907,-88.0856156
170438411044,1301906,1093,41.9741571,-88.0854371
170318047141,303752,0,42.0589182,-88.0852882
170318048101,610968,0,42.0241173,-88.0852797
170438411032,1393347,4797,41.9630855,-88.0852205
170438463044,2970618,34134,41.7536853,-88.0852188
170438419011,891510,42,41.8844744,-88.0851081
170318047091,794913,0,42.0444208,-88.0844339
170438460042,1193226,60469,41.7894426,-88.0839844
170318041022,3761511,68615,42.0920024,-88.083845
170438412042,392113,19502,41.9334917,-88.0836571
170318047131,436531,0,42.052413,-88.0835336
170438460043,2210806,126778,41.8076381,-88.0833661
170438463042,6197102,133721,41.7340177,-88.0827009
170438463121,488153,28748,41.7771154,-88.082553
170479569002,118287452,298888,38.5290357,-88.0823214
170438411132,756716,7783,41.9439053,-88.0813798
170438427044,730464,63499,41.8428278,-88.081124
170318036101,1191024,0,42.131735,-88.0796716
170438411112,1191705,2614,41.9558485,-88.0790904
170438411102,519535,8785,41.9515893,-88.0788302
170438427041,768172,43618,41.8548724,-88.0786167
170438409103,509618,1526,41.9157416,-88.0776433
170438417051,1087166,7386,41.8910413,-88.0775817
170318048103,1130576,0,42.0151065,-88.0774535
170438463131,1859597,158455,41.766814,-88.0774467
170318048033,1932397,0,42.0017116,-88.0774355
170539618001,4861157,0,40.4657089,-88.0773989
170479571003,8244023,118661,38.3822368,-88.076602
170190108005,301415889,135666,39.9315562,-88.0761623
170438409041,463446,0,41.9288073,-88.076134
170438427112,1075793,0,41.8264417,-88.0761256
170190107006,170642341,463762,40.1352953,-88.0759013
170438463122,915340,124976,41.7788018,-88.0753902
170318048032,601908,0,42.0088636,-88.0752538
170438411093,308159,0,41.9385504,-88.07514
170318046082,449091,0,42.0416559,-88.0750687
170318046112,643944,0,42.0240283,-88.0750385
170438411091,538054,367,41.9421748,-88.0749355
170438423002,618367,0,41.8680347,-88.0745764
170438423001,503129,0,41.8718918,-88.0745626
170438409111,414997,256,41.9189512,-88.0742471
170438410032,895574,9701,41.9859,-88.073878
170438420002,737409,0,41.8847474,-88.0737599
170438409101,988005,0,41.9073056,-88.0736159
170438410022,1593024,71119,41.9629946,-88.073146
170318046083,1450799,12120,42.0339258,-88.0730736
170438409112,916862,14908,41.9230596,-88.0729358
170438410042,1268531,212,41.978792,-88.0728855
170438460033,814679,101,41.7926012,-88.0728575
170190108003,1463833,3713,40.0202954,-88.0726541
170759507001,210375371,82156,40.7035995,-88.0726153
170438423003,705928,40353,41.8625855,-88.0715572
170438417052,1233873,20503,41.8984785,-88.0714222
170318041021,1760851,0,42.103713,-88.0711905
170438427102,1365776,64928,41.8530037,-88.0710637
170318036031,1688028,0,42.1167643,-88.0710138
170759507003,103263537,761907,40.5988625,-88.0707675
170318046072,1324053,0,41.9947049,-88.0703677
170438460034,641833,5160,41.7996715,-88.0703425
170318036102,157638,0,42.1317426,-88.0703053
170438422001,802490,62,41.8778756,-88.0697839
170190104004,236856941,410903,40.3636985,-88.0693786
170438409102,802642,1249,41.9122712,-88.0691837
170910103001,94778780,0,41.1611638,-88.0691482
170438427103,466027,3499,41.8475475,-88.0689447
170318041023,2880570,58325,42.0868877,-88.0681492
170438427101,1719915,68394,41.8383964,-88.0681125
170438411103,715261,2010,41.9483645,-88.0680775
170438460032,1052354,12867,41.8053692,-88.0680444
170438411092,383807,164,41.937603,-88.06799
170318036104,1044134,0,42.1287445,-88.0676093
170438463151,1061370,0,41.7823133,-88.0670344
170438409104,304644,3767,41.9043984,-88.0668642
170438422003,769884,262,41.874757,-88.0657113
170318046111,995785,0,42.0118938,-88.0655481
170318046113,917608,0,42.0227027,-88.0651174
170318046081,814038,0,42.0366447,-88.0650478
170438420003,831926,0,41.8867177,-88.0644053
170318046031,5455735,0,42.0581382,-88.0633932
170438460031,819559,0,41.7916124,-88.0632095
170438411101,410072,51983,41.9433998,-88.0631333
170438463152,998853,7268,41.7769057,-88.0627084
170438463153,1049369,0,41.767875,-88.0623928
170438427062,1539128,11812,41.8382442,-88.0610368
170438410041,1206330,3570,41.9755412,-88.060928
170438410021,2202934,212719,41.9623331,-88.0605365
170438463113,460779,3093,41.730192,-88.0605209
170438409083,355833,127,41.916374,-88.060412
170438421003,1053140,5002,41.8632726,-88.0602702
170438422002,512173,0,41.8697769,-88.060026
170438410031,1945216,28340,41.9836391,-88.0585806
170318041063,863358,0,42.0827487,-88.0577884
170438463053,1857848,7056,41.7528644,-88.0574725
170438409071,2019621,21862,41.9455075,-88.0573841
170479571002,655295,0,38.377596,-88.0573554
170318037024,784987,0,42.1136062,-88.057187
170318036103,2016049,38461,42.1287643,-88.0568031
170318046074,559064,0,41.9948135,-88.0564481
170438409082,459846,43,41.9114346,-88.0561259
170438427061,1110081,14621,41.8533312,-88.0560855
170438417053,1751910,15938,41.8984994,-88.0560841
170318037012,1046984,0,42.1199966,-88.0552504
170318037023,900175,0,42.1072479,-88.055222
170318041061,1188709,0,42.0920291,-88.054996
170318037022,1252485,0,42.0996574,-88.0545704
170359724001,176333471,107716,39.2549626,-88.054549
170318046062,1146240,0,42.0026707,-88.0544887
170318046064,1381056,0,42.0111842,-88.0540048
170318046102,512499,0,42.0182,-88.0534236
170438463141,1060969,10236,41.7762591,-88.0533332
170438463112,778371,4147,41.7395271,-88.0533116
170318046091,1596184,0,42.0343267,-88.0531536
170438427063,5060494,209108,41.8191467,-88.0528362
170438463054,1002310,2944,41.7444321,-88.0528111
170438409042,4750652,178237,41.9280167,-88.0524362
170438427081,1079341,28730,41.8344289,-88.0520134
170318041081,857731,0,42.076158,-88.0516415
170438463114,552091,0,41.732163,-88.0515035
170318046101,1124764,23682,42.0246258,-88.0514953
170438463051,665767,12278,41.7635026,-88.0513789
170438460023,4982720,66359,41.8061983,-88.0512048
170438421004,504083,0,41.8698921,-88.0512036
170438420001,1374122,257957,41.8847676,-88.0508848
170438460022,2226486,15476,41.7909948,-88.0500146
170438427082,1371511,66804,41.8514751,-88.0496389
170318041082,356749,0,42.0720404,-88.0487266
170479570002,166687971,112990,38.3033537,-88.0485608
170318046033,4845717,0,42.0477069,-88.0484687
170438421001,778335,2590,41.8777464,-88.0476858
170438409072,1801691,104420,41.9439007,-88.0468747
170438463052,600263,29590,41.7612358,-88.0463903
170190107004,1316720,0,40.1132322,-88.0463643
170318036082,4473613,0,42.145787,-88.0463373
170438409081,3574825,192166,41.9117036,-88.0463047
170318037021,492535,0,42.1055398,-88.0462537
170318037011,438744,0,42.1168605,-88.0461362
170318041064,1128977,0,42.0845196,-88.0460991
170759507002,70170402,174176,40.5225143,-88.0455602
170438463102,844690,1901,41.747977,-88.0450015
170318036042,468470,0,42.1352801,-88.0448764
170438421002,1577682,70400,41.8691957,-88.0444755
170799775004,104828243,450274,38.9898945,-88.0437851
170438463142,1338978,926,41.7808179,-88.0431339
170438417061,3531323,98753,41.8909207,-88.0427964
170438463101,416606,14281,41.7386207,-88.0425183
170438463111,486620,535,41.7322995,-88.0422858
170318046073,920885,44,41.9961193,-88.0417695
170318036041,606783,0,42.1229619,-88.0416687
170318046061,624310,0,42.0030815,-88.0412854
170318036044,647512,0,42.1274334,-88.0409322
170290006003,131423698,209213,39.5223865,-88.0408205
170438409012,3706494,230084,41.9651035,-88.0407825
170438409011,2945811,45415,41.9816209,-88.0407424
170479569003,132913139,131951,38.4476106,-88.0402912
170318041062,804832,0,42.0921693,-88.0401984
170438409061,891810,24453,41.9383715,-88.0399065
170438427092,1043164,30538,41.846131,-88.0396683
170318046092,781533,0,42.0242136,-88.0396295
170190107005,11046110,75093,40.1338964,-88.0391224
170318038004,863100,0,42.1151402,-88.0390706
170318038003,1299834,0,42.1030685,-88.0388991
170438463082,1116600,5112,41.739481,-88.0388073
170438463071,1213208,4890,41.754504,-88.0384807
170438417062,580633,35989,41.8616756,-88.0384577
170318046032,1557647,9786,42.0569283,-88.0383313
170419520003,105026580,174879,39.7210711,-88.0383183
170190108002,76808269,315412,40.0035817,-88.03826
170318036043,795887,0,42.1339717,-88.0381905
170318046093,1478935,0,42.0325055,-88.0380131
170438427093,746525,13350,41.8342254,-88.0376175
170318041092,984549,0,42.0805538,-88.0370997
170479571001,8580840,32593,38.3896721,-88.0367598
170318041091,1383054,0,42.0718961,-88.0364693
170318046063,1857347,61278,42.0132287,-88.035978
170438427091,645879,33610,41.8555642,-88.0357242
170438409062,904948,8517,41.9422145,-88.0345776
170438460021,1057740,2567,41.7976009,-88.0342692
170318046071,864874,7556,42.0003296,-88.0342183
170438463073,373187,2726,41.7694222,-88.0339264
170438463072,1662314,3466,41.7598228,-88.0331773
170438463081,820302,13127,41.7406759,-88.0323606
170438443051,585681,7862,41.8487305,-88.0306845
170438443053,758984,4273,41.8404241,-88.0305768
170438434003,722713,10816,41.9008549,-88.0301744
170318036052,621396,0,42.1249965,-88.0301359
170438443041,400866,1321,41.8552952,-88.0297371
170318038001,668793,0,42.1140021,-88.0293102
170318036051,959620,0,42.1343851,-88.0286753
170438457034,316172,22886,41.7531434,-88.0284461
170318038002,502822,0,42.1073114,-88.0284374
170438457032,488894,0,41.7612932,-88.0280537
170190107003,3879736,10463,40.1144509,-88.0274737
170438403043,822013,60857,41.9455498,-88.0272615
170438403042,713547,9335,41.9342677,-88.0270018
170318036083,724321,74445,42.1510482,-88.026569
170438434002,657641,555,41.8899503,-88.0264088
170438442012,1030914,7786,41.8639503,-88.0264015
170290001001,1894434,0,39.6586246,-88.0260701
170438442013,1101085,0,41.8710943,-88.0257746
170190104003,18329566,0,40.3074374,-88.0257012
170438457012,726800,0,41.7833265,-88.0256638
170317702013,1149431,0,41.9983268,-88.0255144
170318051054,1481293,16606,42.06126,-88.0252886
170438449022,888140,0,41.7983694,-88.0249457
170438402022,1099455,8752,41.9539056,-88.0243571
170759506001,81185083,180078,40.776168,-88.0241665
170438443052,655374,24114,41.849472,-88.0240531
170438444013,2822606,43263,41.8285227,-88.0234539
170438449023,1679161,16484,41.7901164,-88.02344
170438457013,991814,1963,41.7780784,-88.0233992
170438443043,408618,0,41.8574529,-88.022819
170438458093,2431766,44218,41.743966,-88.0224476
170438458082,1670480,18744,41.7149609,-88.0224075
170438448021,1374680,0,41.8049426,-88.0221127
170438457031,518951,0,41.7631212,-88.0220712
170318040002,1675255,0,42.072791,-88.0219382
170317702022,9334464,868307,42.0286697,-88.0219089
170438434001,719783,52921,41.8989417,-88.0216875
170318036114,186048,0,42.1511459,-88.0216729
170318036071,366115,0,42.1199448,-88.021582
170438457033,905451,24816,41.758008,-88.0215773
170438457011,932735,12493,41.7711965,-88.0214631
170438435001,736636,144,41.8879158,-88.0213919
170318039023,954770,0,42.0832533,-88.021335
170438435003,909950,0,41.8832005,-88.0213294
170290001004,105838557,216348,39.6325169,-88.0212335
170438435002,1066732,1988,41.8776986,-88.0212223
170438443014,1870105,12229,41.8418335,-88.0212085
170438448022,1615573,2413,41.8141404,-88.0211503
170438458092,732406,28466,41.7340554,-88.0206353
170438466041,2521827,65956,41.9238734,-88.0199005
170318036112,293701,0,42.1447134,-88.0196525
170318036054,823325,0,42.1319632,-88.0195234
170318039012,4854797,56575,42.0973115,-88.019328
170318036113,284274,0,42.1480463,-88.0186776
170318036062,364770,0,42.141345,-88.0186614
170318036074,628901,0,42.113272,-88.0183832
170318039011,786481,39651,42.1047066,-88.0180328
170438402013,2221017,38073,41.969068,-88.017831
170438444011,1025389,13042,41.8207363,-88.017559
170318036111,157359,0,42.1517384,-88.017257
170438403041,1193900,35590,41.9367553,-88.0172263
170539617003,136267242,160537,40.4371831,-88.0169841
170438458081,1909086,70096,41.722978,-88.0169441
170317702011,414694,15346,41.9941499,-88.0169069
170438402012,3910080,164142,41.9841451,-88.0168869
170290006004,6641139,0,39.543896,-88.0167011
170438458091,540129,2821,41.7316462,-88.0166066
170438402021,2279951,196939,41.960125,-88.0163293
170438402023,856767,12692,41.949312,-88.0162904
170438443042,664717,0,41.8558339,-88.0159112
170318036072,513457,0,42.120293,-88.0156966
170438442011,754090,10949,41.863396,-88.0156775
170318051052,350456,0,42.0635534,-88.0153461
170318240051,6033330,297887,41.6720956,-88.0145427
170799773003,175293097,7605,39.0909676,-88.014342
170438449021,382231,3776,41.7992281,-88.0138147
170318036063,460751,0,42.1366275,-88.0137519
170318240053,3830713,0,41.6490481,-88.013744
170438457043,1336421,13585,41.7613023,-88.0133945
170438433022,525023,0,41.893797,-88.0130433
170438433012,717582,0,41.9007264,-88.0130011
170438442014,663657,0,41.8711603,-88.0129433
170799775005,129109934,194408,38.901726,-88.0129288
170318036053,787294,40495,42.1250605,-88.0128593
170438457024,801593,4418,41.7768047,-88.0126091
170438457021,668121,1642,41.7856409,-88.0125927
170759506002,7967565,0,40.7179343,-88.0123947
170318036121,184603,0,42.1520654,-88.0123596
170318036115,199076,20740,42.147341,-88.0123173
170438467021,5910789,135538,41.9113355,-88.012297
170318039021,658221,0,42.0856871,-88.0112258
170438402024,827951,10689,41.9442526,-88.0105398
170318040001,856977,0,42.0727077,-88.010523
170317702012,1247823,0,41.998574,-88.0098293
170318039022,588668,0,42.079438,-88.0098124
170318051051,402689,0,42.0626299,-88.0097311
170438403032,449974,3134,41.9388606,-88.0094501
170318036064,423808,0,42.1415653,-88.0093886
170438458022,1000423,52847,41.7471642,-88.0092161
170318030173,610707,0,42.1294893,-88.00905
170438403031,540033,5150,41.9313729,-88.0088433
170318036073,1022536,50181,42.1182267,-88.0079707
170318036122,487475,0,42.149015,-88.0074332
170318036061,268171,0,42.1358292,-88.0068573
170438436022,777126,0,41.878568,-88.0065784
170438456012,683323,635,41.7865096,-88.0065498
170438444022,2391507,26055,41.8255279,-88.0065046
170318240052,1166008,0,41.6612048,-88.0061817
170438436021,879735,0,41.8860958,-88.0058406
170438448011,670243,0,41.8053066,-88.0056773
170438457022,892108,0,41.7684354,-88.0055697
170438457042,809041,8712,41.7548851,-88.005388
170438458071,1764450,148081,41.7247356,-88.0053768
170318051061,279670,0,42.0617551,-88.005352
170318051053,697188,0,42.0547865,-88.0047186
170438402011,2691681,39044,41.9778643,-88.0043378
170317702021,806513,0,42.007804,-88.0039526
170438449011,632484,5526,41.796163,-88.0037356
170438443012,1272199,30249,41.8430445,-88.0036057
170438466043,403025,14916,41.9206282,-88.0027083
170230603005,5087146,0,39.2995789,-88.0016486
170317703001,7799548,30263,42.0325795,-88.0015507
170438442021,970806,11682,41.8718456,-88.0015105
170438456013,982440,0,41.7767981,-88.0013757
170438448012,1385476,1421,41.8125966,-88.0010425
170438433021,950548,18973,41.893497,-88.001023
170438401022,488332,5636,41.9567994,-88.0008361
170438433011,518698,0,41.8989955,-88.0007752
170318030172,1140110,0,42.1190143,-88.0006726
170438433013,532529,17914,41.9024156,-88.0006585
170438442022,884827,9270,41.8625547,-88.0003593
170318032003,591641,0,42.0917942,-88.0002087
